Time,EVID,CSOID,ChID,Power_flow,SoC,Money,Temp,SoH
185,1,1,1,-7.2,0.36,-1.847304,19.5,97.40243939
187,1,1,1,2.4,0.18,0.409752,18,97.40243939
190,1,1,1,7.2,0.24,1.229256,15.5,97.40243939
191,1,1,1,7.2,0.42,1.229256,15.5,97.40243939
171,2,1,2,5.6,0.4,0.956088,16,97.34368707
174,2,1,2,7.2,0.54,1.229256,15.5,97.34368707
177,2,1,2,7.2,0.72,1.229256,15.5,97.34368707
182,2,1,2,-7.2,0.9,-1.847304,22,97.34368707
183,2,1,2,-7.2,0.72,-1.847304,21,97.34368707
184,2,1,2,-7.2,0.54,-1.847304,21,97.34368707
185,2,1,2,-7.2,0.36,-1.847304,19.5,97.34368707
187,2,1,2,2.4,0.18,0.409752,18,97.34368707
189,2,1,2,7.2,0.24,1.229256,16.5,97.34368707
191,2,1,2,7.2,0.42,1.229256,15.5,97.34368707
171,3,1,3,7.2,0.4,1.229256,16,97.28625429
174,3,1,3,7.2,0.58,1.229256,15.5,97.28625429
178,3,1,3,2.4,0.76,0.409752,17,97.28625429
182,3,1,3,-7.2,0.82,-1.847304,22,97.28625429
183,3,1,3,-7.2,0.64,-1.847304,21,97.28625429
184,3,1,3,-7.2,0.46,-1.847304,21,97.28625429
185,3,1,3,-7.2,0.28,-1.847304,19.5,97.28625429
187,3,1,3,7.2,0.1,1.229256,18,97.28625429
189,3,1,3,5.6,0.28,0.956088,16.5,97.28625429
191,3,1,3,7.2,0.42,1.229256,15.5,97.28625429
175,4,1,4,7.2,0.4,1.229256,15.5,97.23005595
182,4,1,4,-7.2,0.58,-1.847304,22,97.23005595
183,4,1,4,-7.2,0.4,-1.847304,21,97.23005595
184,4,1,4,-2.4,0.22,-0.615768,21,97.23005595
185,4,1,4,-2.4,0.16,-0.615768,19.5,97.23005595
187,4,1,4,7.2,0.1,1.229256,18,97.23005595
190,4,1,4,7.2,0.28,1.229256,15.5,97.23005595
191,4,1,4,5.6,0.46,0.956088,15.5,97.23005595
174,5,1,5,7.2,0.4,1.229256,15.5,97.17303909
177,5,1,5,0.8,0.58,0.136584,15.5,97.17303909
183,5,1,5,-7.2,0.6,-1.847304,21,97.17303909
185,5,1,5,-7.2,0.42,-1.847304,19.5,97.17303909
187,5,1,5,7.2,0.24,1.229256,18,97.17303909
191,5,1,5,7.2,0.42,1.229256,15.5,97.17303909
174,6,1,6,7.2,0.4,1.229256,15.5,97.11715068
176,6,1,6,7.2,0.58,1.229256,15.5,97.11715068
177,6,1,6,0.8,0.76,0.136584,15.5,97.11715068
182,6,1,6,-7.2,0.78,-1.847304,22,97.11715068
171,7,1,7,5.6,0.4,0.956088,16,97.0632833
174,7,1,7,7.2,0.54,1.229256,15.5,97.0632833
175,7,1,7,7.2,0.72,1.229256,15.5,97.0632833
182,7,1,7,-7.2,0.9,-1.847304,22,97.0632833
183,7,1,7,-7.2,0.72,-1.847304,21,97.0632833
184,7,1,7,-4.8,0.54,-1.231536,21,97.0632833
185,7,1,7,-7.2,0.42,-1.847304,19.5,97.0632833
189,7,1,7,7.2,0.24,1.229256,16.5,97.0632833
191,7,1,7,7.2,0.42,1.229256,15.5,97.0632833
171,8,1,8,5.6,0.4,0.956088,16,97.01133009
174,8,1,8,7.2,0.54,1.229256,15.5,97.01133009
177,8,1,8,7.2,0.72,1.229256,15.5,97.01133009
182,8,1,8,-7.2,0.9,-1.847304,22,97.01133009
185,8,1,8,-7.2,0.72,-1.847304,19.5,97.01133009
191,8,1,8,2.4,0.54,0.409752,15.5,97.01133009
175,9,1,9,7.2,0.4,1.229256,15.5,96.96029594
176,9,1,9,0.8,0.58,0.136584,15.5,96.96029594
183,9,1,9,-7.2,0.6,-1.847304,21,96.96029594
184,9,1,9,-7.2,0.42,-1.847304,21,96.96029594
189,9,1,9,7.2,0.24,1.229256,16.5,96.96029594
191,9,1,9,7.2,0.42,1.229256,15.5,96.96029594
175,10,1,10,7.2,0.4,1.229256,15.5,96.91013374
177,10,1,10,7.2,0.58,1.229256,15.5,96.91013374
183,10,1,10,-6.4,0.76,-1.642048,21,96.91013374
184,10,1,10,-7.2,0.6,-1.847304,21,96.91013374
185,10,1,10,-7.2,0.42,-1.847304,19.5,96.91013374
187,10,1,10,7.2,0.24,1.229256,18,96.91013374
189,10,1,10,7.2,0.42,1.229256,16.5,96.91013374
174,11,1,11,7.2,0.4,1.229256,15.5,99.50578133
175,11,1,11,7.2,0.58,1.229256,15.5,99.50578133
182,11,1,11,-7.2,0.76,-1.847304,22,99.50578133
183,11,1,11,-4.8,0.58,-1.231536,21,99.50578133
184,11,1,11,-7.2,0.46,-1.847304,21,99.50578133
185,11,1,11,-7.2,0.28,-1.847304,19.5,99.50578133
187,11,1,11,7.2,0.1,1.229256,18,99.50578133
189,11,1,11,7.2,0.28,1.229256,16.5,99.50578133
191,11,1,11,5.6,0.46,0.956088,15.5,99.50578133
174,12,1,12,7.2,0.4,1.229256,15.5,99.27360567
175,12,1,12,7.2,0.58,1.229256,15.5,99.27360567
177,12,1,12,5.6,0.76,0.956088,15.5,99.27360567
183,12,1,12,-4.8,0.9,-1.231536,21,99.27360567
184,12,1,12,-7.2,0.78,-1.847304,21,99.27360567
185,12,1,12,-7.2,0.6,-1.847304,19.5,99.27360567
189,12,1,12,7.2,0.42,1.229256,16.5,99.27360567
175,13,1,13,7.2,0.4,1.229256,15.5,99.09801878
176,13,1,13,7.2,0.58,1.229256,15.5,99.09801878
178,13,1,13,5.6,0.76,0.956088,17,99.09801878
182,13,1,13,-7.2,0.9,-1.847304,22,99.09801878
183,13,1,13,-4.8,0.72,-1.231536,21,99.09801878
184,13,1,13,-7.2,0.6,-1.847304,21,99.09801878
191,13,1,13,7.2,0.42,1.229256,15.5,99.09801878
174,14,1,14,7.2,0.4,1.229256,15.5,98.95240455
175,14,1,14,7.2,0.58,1.229256,15.5,98.95240455
182,14,1,14,-6.4,0.76,-1.642048,22,98.95240455
184,14,1,14,-7.2,0.6,-1.847304,21,98.95240455
185,14,1,14,-7.2,0.42,-1.847304,19.5,98.95240455
189,14,1,14,7.2,0.24,1.229256,16.5,98.95240455
191,14,1,14,7.2,0.42,1.229256,15.5,98.95240455
174,15,1,15,7.2,0.4,1.229256,15.5,98.82402909
175,15,1,15,7.2,0.58,1.229256,15.5,98.82402909
182,15,1,15,-7.2,0.76,-1.847304,22,98.82402909
183,15,1,15,-7.2,0.58,-1.847304,21,98.82402909
184,15,1,15,-6.4,0.4,-1.642048,21,98.82402909
189,15,1,15,7.2,0.24,1.229256,16.5,98.82402909
191,15,1,15,7.2,0.42,1.229256,15.5,98.82402909
177,16,1,16,7.2,0.4,1.229256,15.5,98.70791929
178,16,1,16,0.8,0.58,0.136584,17,98.70791929
184,16,1,16,-7.2,0.6,-1.847304,21,98.70791929
185,16,1,16,-7.2,0.42,-1.847304,19.5,98.70791929
190,16,1,16,7.2,0.24,1.229256,15.5,98.70791929
191,16,1,16,7.2,0.42,1.229256,15.5,98.70791929
174,17,1,17,7.2,0.4,1.229256,15.5,98.60111392
176,17,1,17,0.8,0.58,0.136584,15.5,98.60111392
183,17,1,17,-7.2,0.6,-1.847304,21,98.60111392
184,17,1,17,-7.2,0.42,-1.847304,21,98.60111392
189,17,1,17,7.2,0.24,1.229256,16.5,98.60111392
191,17,1,17,7.2,0.42,1.229256,15.5,98.60111392
171,18,1,18,5.6,0.4,0.956088,16,98.50168053
174,18,1,18,7.2,0.54,1.229256,15.5,98.50168053
175,18,1,18,7.2,0.72,1.229256,15.5,98.50168053
182,18,1,18,-7.2,0.9,-1.847304,22,98.50168053
183,18,1,18,-7.2,0.72,-1.847304,21,98.50168053
185,18,1,18,-4.8,0.54,-1.231536,19.5,98.50168053
187,18,1,18,7.2,0.42,1.229256,18,98.50168053
176,19,1,19,7.2,0.4,1.229256,15.5,98.40827531
177,19,1,19,7.2,0.58,1.229256,15.5,98.40827531
182,19,1,19,-7.2,0.76,-1.847304,22,98.40827531
183,19,1,19,-7.2,0.58,-1.847304,21,98.40827531
185,19,1,19,-6.4,0.4,-1.642048,19.5,98.40827531
189,19,1,19,7.2,0.24,1.229256,16.5,98.40827531
191,19,1,19,7.2,0.42,1.229256,15.5,98.40827531
171,20,1,20,7.2,0.4,1.229256,16,98.3151254
174,20,1,20,7.2,0.58,1.229256,15.5,98.3151254
182,20,1,20,-7.2,0.76,-1.847304,22,98.3151254
184,20,1,20,-7.2,0.58,-1.847304,21,98.3151254
185,20,1,20,-7.2,0.4,-1.847304,19.5,98.3151254
187,20,1,20,0.8,0.22,0.136584,18,98.3151254
189,20,1,20,7.2,0.24,1.229256,16.5,98.3151254
190,20,1,20,7.2,0.42,1.229256,15.5,98.3151254
198,1,1,1,5.6,0.4,0.956088,15.5,98.21510376
199,1,1,1,7.2,0.54,1.229256,15.5,98.21510376
202,1,1,1,7.2,0.72,1.229256,17,98.21510376
206,1,1,1,-7.2,0.9,-1.847304,22,98.21510376
207,1,1,1,-7.2,0.72,-1.847304,21,98.21510376
208,1,1,1,-7.2,0.54,-1.847304,21,98.21510376
209,1,1,1,-7.2,0.36,-1.847304,19.5,98.21510376
211,1,1,1,2.4,0.18,0.409752,18,98.21510376
214,1,1,1,7.2,0.24,1.229256,15.5,98.21510376
215,1,1,1,7.2,0.42,1.229256,15.5,98.21510376
195,2,1,2,5.6,0.4,0.956088,16,98.11451984
198,2,1,2,7.2,0.54,1.229256,15.5,98.11451984
201,2,1,2,7.2,0.72,1.229256,15.5,98.11451984
206,2,1,2,-7.2,0.9,-1.847304,22,98.11451984
207,2,1,2,-7.2,0.72,-1.847304,21,98.11451984
208,2,1,2,-7.2,0.54,-1.847304,21,98.11451984
209,2,1,2,-7.2,0.36,-1.847304,19.5,98.11451984
211,2,1,2,2.4,0.18,0.409752,18,98.11451984
213,2,1,2,7.2,0.24,1.229256,16.5,98.11451984
215,2,1,2,7.2,0.42,1.229256,15.5,98.11451984
195,3,1,3,7.2,0.4,1.229256,16,98.01803963
198,3,1,3,7.2,0.58,1.229256,15.5,98.01803963
202,3,1,3,2.4,0.76,0.409752,17,98.01803963
206,3,1,3,-7.2,0.82,-1.847304,22,98.01803963
207,3,1,3,-7.2,0.64,-1.847304,21,98.01803963
208,3,1,3,-7.2,0.46,-1.847304,21,98.01803963
209,3,1,3,-7.2,0.28,-1.847304,19.5,98.01803963
211,3,1,3,7.2,0.1,1.229256,18,98.01803963
213,3,1,3,5.6,0.28,0.956088,16.5,98.01803963
215,3,1,3,7.2,0.42,1.229256,15.5,98.01803963
199,4,1,4,7.2,0.4,1.229256,15.5,97.92519842
206,4,1,4,-7.2,0.58,-1.847304,22,97.92519842
207,4,1,4,-7.2,0.4,-1.847304,21,97.92519842
208,4,1,4,-2.4,0.22,-0.615768,21,97.92519842
209,4,1,4,-2.4,0.16,-0.615768,19.5,97.92519842
211,4,1,4,7.2,0.1,1.229256,18,97.92519842
214,4,1,4,7.2,0.28,1.229256,15.5,97.92519842
215,4,1,4,5.6,0.46,0.956088,15.5,97.92519842
198,5,1,5,7.2,0.4,1.229256,15.5,97.83860581
201,5,1,5,0.8,0.58,0.136584,15.5,97.83860581
207,5,1,5,-7.2,0.6,-1.847304,21,97.83860581
209,5,1,5,-7.2,0.42,-1.847304,19.5,97.83860581
211,5,1,5,7.2,0.24,1.229256,18,97.83860581
215,5,1,5,7.2,0.42,1.229256,15.5,97.83860581
198,6,1,6,7.2,0.4,1.229256,15.5,97.75485076
200,6,1,6,7.2,0.58,1.229256,15.5,97.75485076
201,6,1,6,0.8,0.76,0.136584,15.5,97.75485076
206,6,1,6,-7.2,0.78,-1.847304,22,97.75485076
195,7,1,7,5.6,0.4,0.956088,16,97.67773863
198,7,1,7,7.2,0.54,1.229256,15.5,97.67773863
199,7,1,7,7.2,0.72,1.229256,15.5,97.67773863
206,7,1,7,-7.2,0.9,-1.847304,22,97.67773863
207,7,1,7,-7.2,0.72,-1.847304,21,97.67773863
208,7,1,7,-4.8,0.54,-1.231536,21,97.67773863
209,7,1,7,-7.2,0.42,-1.847304,19.5,97.67773863
213,7,1,7,7.2,0.24,1.229256,16.5,97.67773863
215,7,1,7,7.2,0.42,1.229256,15.5,97.67773863
195,8,1,8,5.6,0.4,0.956088,16,97.60286037
198,8,1,8,7.2,0.54,1.229256,15.5,97.60286037
201,8,1,8,7.2,0.72,1.229256,15.5,97.60286037
206,8,1,8,-7.2,0.9,-1.847304,22,97.60286037
209,8,1,8,-7.2,0.72,-1.847304,19.5,97.60286037
215,8,1,8,2.4,0.54,0.409752,15.5,97.60286037
199,9,1,9,7.2,0.4,1.229256,15.5,97.53371791
200,9,1,9,0.8,0.58,0.136584,15.5,97.53371791
207,9,1,9,-7.2,0.6,-1.847304,21,97.53371791
208,9,1,9,-7.2,0.42,-1.847304,21,97.53371791
213,9,1,9,7.2,0.24,1.229256,16.5,97.53371791
215,9,1,9,7.2,0.42,1.229256,15.5,97.53371791
199,10,1,10,7.2,0.4,1.229256,15.5,97.46981292
201,10,1,10,7.2,0.58,1.229256,15.5,97.46981292
207,10,1,10,-6.4,0.76,-1.642048,21,97.46981292
208,10,1,10,-7.2,0.6,-1.847304,21,97.46981292
209,10,1,10,-7.2,0.42,-1.847304,19.5,97.46981292
211,10,1,10,7.2,0.24,1.229256,18,97.46981292
213,10,1,10,7.2,0.42,1.229256,16.5,97.46981292
198,11,1,11,7.2,0.4,1.229256,15.5,97.40748494
199,11,1,11,7.2,0.58,1.229256,15.5,97.40748494
206,11,1,11,-7.2,0.76,-1.847304,22,97.40748494
207,11,1,11,-4.8,0.58,-1.231536,21,97.40748494
208,11,1,11,-7.2,0.46,-1.847304,21,97.40748494
209,11,1,11,-7.2,0.28,-1.847304,19.5,97.40748494
211,11,1,11,7.2,0.1,1.229256,18,97.40748494
213,11,1,11,7.2,0.28,1.229256,16.5,97.40748494
215,11,1,11,5.6,0.46,0.956088,15.5,97.40748494
198,12,1,12,7.2,0.4,1.229256,15.5,97.34873261
199,12,1,12,7.2,0.58,1.229256,15.5,97.34873261
201,12,1,12,5.6,0.76,0.956088,15.5,97.34873261
207,12,1,12,-4.8,0.9,-1.231536,21,97.34873261
208,12,1,12,-7.2,0.78,-1.847304,21,97.34873261
209,12,1,12,-7.2,0.6,-1.847304,19.5,97.34873261
213,12,1,12,7.2,0.42,1.229256,16.5,97.34873261
199,13,1,13,7.2,0.4,1.229256,15.5,97.29129984
200,13,1,13,7.2,0.58,1.229256,15.5,97.29129984
202,13,1,13,5.6,0.76,0.956088,17,97.29129984
206,13,1,13,-7.2,0.9,-1.847304,22,97.29129984
207,13,1,13,-4.8,0.72,-1.231536,21,97.29129984
208,13,1,13,-7.2,0.6,-1.847304,21,97.29129984
215,13,1,13,7.2,0.42,1.229256,15.5,97.29129984
198,14,1,14,7.2,0.4,1.229256,15.5,97.2351015
199,14,1,14,7.2,0.58,1.229256,15.5,97.2351015
206,14,1,14,-6.4,0.76,-1.642048,22,97.2351015
208,14,1,14,-7.2,0.6,-1.847304,21,97.2351015
209,14,1,14,-7.2,0.42,-1.847304,19.5,97.2351015
213,14,1,14,7.2,0.24,1.229256,16.5,97.2351015
215,14,1,14,7.2,0.42,1.229256,15.5,97.2351015
198,15,1,15,7.2,0.4,1.229256,15.5,97.17808464
199,15,1,15,7.2,0.58,1.229256,15.5,97.17808464
206,15,1,15,-7.2,0.76,-1.847304,22,97.17808464
207,15,1,15,-7.2,0.58,-1.847304,21,97.17808464
208,15,1,15,-6.4,0.4,-1.642048,21,97.17808464
213,15,1,15,7.2,0.24,1.229256,16.5,97.17808464
215,15,1,15,7.2,0.42,1.229256,15.5,97.17808464
201,16,1,16,7.2,0.4,1.229256,15.5,97.12219623
202,16,1,16,0.8,0.58,0.136584,17,97.12219623
208,16,1,16,-7.2,0.6,-1.847304,21,97.12219623
209,16,1,16,-7.2,0.42,-1.847304,19.5,97.12219623
214,16,1,16,7.2,0.24,1.229256,15.5,97.12219623
215,16,1,16,7.2,0.42,1.229256,15.5,97.12219623
198,17,1,17,7.2,0.4,1.229256,15.5,97.06832885
200,17,1,17,0.8,0.58,0.136584,15.5,97.06832885
207,17,1,17,-7.2,0.6,-1.847304,21,97.06832885
208,17,1,17,-7.2,0.42,-1.847304,21,97.06832885
213,17,1,17,7.2,0.24,1.229256,16.5,97.06832885
215,17,1,17,7.2,0.42,1.229256,15.5,97.06832885
195,18,1,18,5.6,0.4,0.956088,16,97.01637564
198,18,1,18,7.2,0.54,1.229256,15.5,97.01637564
199,18,1,18,7.2,0.72,1.229256,15.5,97.01637564
206,18,1,18,-7.2,0.9,-1.847304,22,97.01637564
207,18,1,18,-7.2,0.72,-1.847304,21,97.01637564
209,18,1,18,-4.8,0.54,-1.231536,19.5,97.01637564
211,18,1,18,7.2,0.42,1.229256,18,97.01637564
200,19,1,19,7.2,0.4,1.229256,15.5,96.96534149
201,19,1,19,7.2,0.58,1.229256,15.5,96.96534149
206,19,1,19,-7.2,0.76,-1.847304,22,96.96534149
207,19,1,19,-7.2,0.58,-1.847304,21,96.96534149
209,19,1,19,-6.4,0.4,-1.642048,19.5,96.96534149
213,19,1,19,7.2,0.24,1.229256,16.5,96.96534149
215,19,1,19,7.2,0.42,1.229256,15.5,96.96534149
195,20,1,20,7.2,0.4,1.229256,16,96.91517929
198,20,1,20,7.2,0.58,1.229256,15.5,96.91517929
206,20,1,20,-7.2,0.76,-1.847304,22,96.91517929
208,20,1,20,-7.2,0.58,-1.847304,21,96.91517929
209,20,1,20,-7.2,0.4,-1.847304,19.5,96.91517929
211,20,1,20,0.8,0.22,0.136584,18,96.91517929
213,20,1,20,7.2,0.24,1.229256,16.5,96.91517929
214,20,1,20,7.2,0.42,1.229256,15.5,96.91517929
222,1,1,1,5.6,0.4,0.956088,15.5,99.49227116
223,1,1,1,7.2,0.54,1.229256,15.5,99.49227116
226,1,1,1,7.2,0.72,1.229256,17,99.49227116
230,1,1,1,-7.2,0.9,-1.847304,22,99.49227116
231,1,1,1,-7.2,0.72,-1.847304,21,99.49227116
232,1,1,1,-7.2,0.54,-1.847304,21,99.49227116
233,1,1,1,-7.2,0.36,-1.847304,19.5,99.49227116
235,1,1,1,2.4,0.18,0.409752,18,99.49227116
238,1,1,1,7.2,0.24,1.229256,15.5,99.49227116
239,1,1,1,7.2,0.42,1.229256,15.5,99.49227116
219,2,1,2,5.6,0.4,0.956088,16,99.2600955
222,2,1,2,7.2,0.54,1.229256,15.5,99.2600955
225,2,1,2,7.2,0.72,1.229256,15.5,99.2600955
230,2,1,2,-7.2,0.9,-1.847304,22,99.2600955
231,2,1,2,-7.2,0.72,-1.847304,21,99.2600955
232,2,1,2,-7.2,0.54,-1.847304,21,99.2600955
233,2,1,2,-7.2,0.36,-1.847304,19.5,99.2600955
235,2,1,2,2.4,0.18,0.409752,18,99.2600955
237,2,1,2,7.2,0.24,1.229256,16.5,99.2600955
239,2,1,2,7.2,0.42,1.229256,15.5,99.2600955
219,3,1,3,7.2,0.4,1.229256,16,99.08450861
222,3,1,3,7.2,0.58,1.229256,15.5,99.08450861
226,3,1,3,2.4,0.76,0.409752,17,99.08450861
230,3,1,3,-7.2,0.82,-1.847304,22,99.08450861
231,3,1,3,-7.2,0.64,-1.847304,21,99.08450861
232,3,1,3,-7.2,0.46,-1.847304,21,99.08450861
233,3,1,3,-7.2,0.28,-1.847304,19.5,99.08450861
235,3,1,3,7.2,0.1,1.229256,18,99.08450861
237,3,1,3,5.6,0.28,0.956088,16.5,99.08450861
239,3,1,3,7.2,0.42,1.229256,15.5,99.08450861
223,4,1,4,7.2,0.4,1.229256,15.5,98.93889438
230,4,1,4,-7.2,0.58,-1.847304,22,98.93889438
231,4,1,4,-7.2,0.4,-1.847304,21,98.93889438
232,4,1,4,-2.4,0.22,-0.615768,21,98.93889438
233,4,1,4,-2.4,0.16,-0.615768,19.5,98.93889438
235,4,1,4,7.2,0.1,1.229256,18,98.93889438
238,4,1,4,7.2,0.28,1.229256,15.5,98.93889438
239,4,1,4,5.6,0.46,0.956088,15.5,98.93889438
222,5,1,5,7.2,0.4,1.229256,15.5,98.81051892
225,5,1,5,0.8,0.58,0.136584,15.5,98.81051892
231,5,1,5,-7.2,0.6,-1.847304,21,98.81051892
233,5,1,5,-7.2,0.42,-1.847304,19.5,98.81051892
235,5,1,5,7.2,0.24,1.229256,18,98.81051892
239,5,1,5,7.2,0.42,1.229256,15.5,98.81051892
222,6,1,6,7.2,0.4,1.229256,15.5,98.69440912
224,6,1,6,7.2,0.58,1.229256,15.5,98.69440912
225,6,1,6,0.8,0.76,0.136584,15.5,98.69440912
230,6,1,6,-7.2,0.78,-1.847304,22,98.69440912
219,7,1,7,5.6,0.4,0.956088,16,98.58760375
222,7,1,7,7.2,0.54,1.229256,15.5,98.58760375
223,7,1,7,7.2,0.72,1.229256,15.5,98.58760375
230,7,1,7,-7.2,0.9,-1.847304,22,98.58760375
231,7,1,7,-7.2,0.72,-1.847304,21,98.58760375
232,7,1,7,-4.8,0.54,-1.231536,21,98.58760375
233,7,1,7,-7.2,0.42,-1.847304,19.5,98.58760375
237,7,1,7,7.2,0.24,1.229256,16.5,98.58760375
239,7,1,7,7.2,0.42,1.229256,15.5,98.58760375
219,8,1,8,5.6,0.4,0.956088,16,98.48817036
222,8,1,8,7.2,0.54,1.229256,15.5,98.48817036
225,8,1,8,7.2,0.72,1.229256,15.5,98.48817036
230,8,1,8,-7.2,0.9,-1.847304,22,98.48817036
233,8,1,8,-7.2,0.72,-1.847304,19.5,98.48817036
239,8,1,8,2.4,0.54,0.409752,15.5,98.48817036
223,9,1,9,7.2,0.4,1.229256,15.5,98.39476514
224,9,1,9,0.8,0.58,0.136584,15.5,98.39476514
231,9,1,9,-7.2,0.6,-1.847304,21,98.39476514
232,9,1,9,-7.2,0.42,-1.847304,21,98.39476514
237,9,1,9,7.2,0.24,1.229256,16.5,98.39476514
239,9,1,9,7.2,0.42,1.229256,15.5,98.39476514
223,10,1,10,7.2,0.4,1.229256,15.5,98.30161523
225,10,1,10,7.2,0.58,1.229256,15.5,98.30161523
231,10,1,10,-6.4,0.76,-1.642048,21,98.30161523
232,10,1,10,-7.2,0.6,-1.847304,21,98.30161523
233,10,1,10,-7.2,0.42,-1.847304,19.5,98.30161523
235,10,1,10,7.2,0.24,1.229256,18,98.30161523
237,10,1,10,7.2,0.42,1.229256,16.5,98.30161523
222,11,1,11,7.2,0.4,1.229256,15.5,98.20159359
223,11,1,11,7.2,0.58,1.229256,15.5,98.20159359
230,11,1,11,-7.2,0.76,-1.847304,22,98.20159359
231,11,1,11,-4.8,0.58,-1.231536,21,98.20159359
232,11,1,11,-7.2,0.46,-1.847304,21,98.20159359
233,11,1,11,-7.2,0.28,-1.847304,19.5,98.20159359
235,11,1,11,7.2,0.1,1.229256,18,98.20159359
237,11,1,11,7.2,0.28,1.229256,16.5,98.20159359
239,11,1,11,5.6,0.46,0.956088,15.5,98.20159359
222,12,1,12,7.2,0.4,1.229256,15.5,98.10100966
223,12,1,12,7.2,0.58,1.229256,15.5,98.10100966
225,12,1,12,5.6,0.76,0.956088,15.5,98.10100966
231,12,1,12,-4.8,0.9,-1.231536,21,98.10100966
232,12,1,12,-7.2,0.78,-1.847304,21,98.10100966
233,12,1,12,-7.2,0.6,-1.847304,19.5,98.10100966
237,12,1,12,7.2,0.42,1.229256,16.5,98.10100966
223,13,1,13,7.2,0.4,1.229256,15.5,98.00452946
224,13,1,13,7.2,0.58,1.229256,15.5,98.00452946
226,13,1,13,5.6,0.76,0.956088,17,98.00452946
230,13,1,13,-7.2,0.9,-1.847304,22,98.00452946
231,13,1,13,-4.8,0.72,-1.231536,21,98.00452946
232,13,1,13,-7.2,0.6,-1.847304,21,98.00452946
239,13,1,13,7.2,0.42,1.229256,15.5,98.00452946
222,14,1,14,7.2,0.4,1.229256,15.5,97.91168825
223,14,1,14,7.2,0.58,1.229256,15.5,97.91168825
230,14,1,14,-6.4,0.76,-1.642048,22,97.91168825
232,14,1,14,-7.2,0.6,-1.847304,21,97.91168825
233,14,1,14,-7.2,0.42,-1.847304,19.5,97.91168825
237,14,1,14,7.2,0.24,1.229256,16.5,97.91168825
239,14,1,14,7.2,0.42,1.229256,15.5,97.91168825
222,15,1,15,7.2,0.4,1.229256,15.5,97.82509564
223,15,1,15,7.2,0.58,1.229256,15.5,97.82509564
230,15,1,15,-7.2,0.76,-1.847304,22,97.82509564
231,15,1,15,-7.2,0.58,-1.847304,21,97.82509564
232,15,1,15,-6.4,0.4,-1.642048,21,97.82509564
237,15,1,15,7.2,0.24,1.229256,16.5,97.82509564
239,15,1,15,7.2,0.42,1.229256,15.5,97.82509564
225,16,1,16,7.2,0.4,1.229256,15.5,97.74134058
226,16,1,16,0.8,0.58,0.136584,17,97.74134058
232,16,1,16,-7.2,0.6,-1.847304,21,97.74134058
233,16,1,16,-7.2,0.42,-1.847304,19.5,97.74134058
238,16,1,16,7.2,0.24,1.229256,15.5,97.74134058
239,16,1,16,7.2,0.42,1.229256,15.5,97.74134058
222,17,1,17,7.2,0.4,1.229256,15.5,97.66422846
224,17,1,17,0.8,0.58,0.136584,15.5,97.66422846
231,17,1,17,-7.2,0.6,-1.847304,21,97.66422846
232,17,1,17,-7.2,0.42,-1.847304,21,97.66422846
237,17,1,17,7.2,0.24,1.229256,16.5,97.66422846
239,17,1,17,7.2,0.42,1.229256,15.5,97.66422846
219,18,1,18,5.6,0.4,0.956088,16,97.5893502
222,18,1,18,7.2,0.54,1.229256,15.5,97.5893502
223,18,1,18,7.2,0.72,1.229256,15.5,97.5893502
230,18,1,18,-7.2,0.9,-1.847304,22,97.5893502
231,18,1,18,-7.2,0.72,-1.847304,21,97.5893502
233,18,1,18,-4.8,0.54,-1.231536,19.5,97.5893502
235,18,1,18,7.2,0.42,1.229256,18,97.5893502
224,19,1,19,7.2,0.4,1.229256,15.5,97.52020774
225,19,1,19,7.2,0.58,1.229256,15.5,97.52020774
230,19,1,19,-7.2,0.76,-1.847304,22,97.52020774
231,19,1,19,-7.2,0.58,-1.847304,21,97.52020774
233,19,1,19,-6.4,0.4,-1.642048,19.5,97.52020774
237,19,1,19,7.2,0.24,1.229256,16.5,97.52020774
239,19,1,19,7.2,0.42,1.229256,15.5,97.52020774
219,20,1,20,7.2,0.4,1.229256,16,97.45630275
222,20,1,20,7.2,0.58,1.229256,15.5,97.45630275
230,20,1,20,-7.2,0.76,-1.847304,22,97.45630275
232,20,1,20,-7.2,0.58,-1.847304,21,97.45630275
233,20,1,20,-7.2,0.4,-1.847304,19.5,97.45630275
235,20,1,20,0.8,0.22,0.136584,18,97.45630275
237,20,1,20,7.2,0.24,1.229256,16.5,97.45630275
238,20,1,20,7.2,0.42,1.229256,15.5,97.45630275
246,1,1,1,5.6,0.4,0.956088,15.5,97.39397477
247,1,1,1,7.2,0.54,1.229256,15.5,97.39397477
250,1,1,1,7.2,0.72,1.229256,17,97.39397477
254,1,1,1,-7.2,0.9,-1.847304,22,97.39397477
255,1,1,1,-7.2,0.72,-1.847304,21,97.39397477
256,1,1,1,-7.2,0.54,-1.847304,21,97.39397477
257,1,1,1,-7.2,0.36,-1.847304,19.5,97.39397477
259,1,1,1,2.4,0.18,0.409752,18,97.39397477
262,1,1,1,7.2,0.24,1.229256,15.5,97.39397477
263,1,1,1,7.2,0.42,1.229256,15.5,97.39397477
243,2,1,2,5.6,0.4,0.956088,16,97.33522244
246,2,1,2,7.2,0.54,1.229256,15.5,97.33522244
249,2,1,2,7.2,0.72,1.229256,15.5,97.33522244
254,2,1,2,-7.2,0.9,-1.847304,22,97.33522244
255,2,1,2,-7.2,0.72,-1.847304,21,97.33522244
256,2,1,2,-7.2,0.54,-1.847304,21,97.33522244
